label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
A,0.0,0.0,0.0,0.2301178127527237,-0.06802139431238174,-0.11554817110300064,0.4372425377368927,-0.34929773211479187,-0.1376522034406662,0.5063983201980591,-0.6186956763267517,-0.15353673696517944,0.5966947674751282,-0.8024682402610779,-0.1496230661869049,0.3270159959793091,-0.6313931345939636,-0.019301701337099075,0.37813350558280945,-0.824914276599884,-0.16420555114746094,0.3213718831539154,-0.630223274230957,-0.22398079931735992,0.28380322456359863,-0.46647909283638,-0.2294919788837433,0.1555197387933731,-0.6395536065101624,-0.0017934719799086452,0.19110345840454102,-0.8116626143455505,-0.176631361246109,0.15496136248111725,-0.5263263583183289,-0.2066456526517868,0.1429484784603119,-0.34999507665634155,-0.1709916740655899,-0.014823680743575096,-0.6182111501693726,-0.012654861435294151,0.0016905531520023942,-0.7480207681655884,-0.20329740643501282,0.007185750175267458,-0.45225104689598083,-0.1710873544216156,0.018210524693131447,-0.28820669651031494,-0.08521697670221329,-0.19675657153129578,-0.5748062133789062,-0.029664423316717148,-0.15954750776290894,-0.6928075551986694,-0.1582719385623932,-0.12911468744277954,-0.49458521604537964,-0.13306260108947754,-0.11038357764482498,-0.3836929500102997,-0.07115811854600906
A,0.0,0.0,0.0,0.19063815474510193,-0.2154659628868103,-0.042439382523298264,0.30619698762893677,-0.49059903621673584,-0.0545305535197258,0.36317503452301025,-0.7212993502616882,-0.07836638391017914,0.3891880512237549,-0.9211583733558655,-0.09725023806095123,0.16394521296024323,-0.6617954969406128,0.031215861439704895,0.18776069581508636,-0.767315149307251,-0.06627688556909561,0.1850888431072235,-0.5813636779785156,-0.13621442019939423,0.18471670150756836,-0.407026469707489,-0.1596541553735733,0.02604249306023121,-0.6396649479866028,0.02296755090355873,0.05333685502409935,-0.7469066977500916,-0.07504814118146896,0.06874264776706696,-0.533122181892395,-0.11216861009597778,0.0916011705994606,-0.34523284435272217,-0.1085202544927597,-0.11626952141523361,-0.5905259847640991,-0.003045382210984826,-0.08247163146734238,-0.6674461364746094,-0.1015516147017479,-0.04196583107113838,-0.4613043963909149,-0.09568410366773605,-0.0045565892942249775,-0.2915984094142914,-0.057186249643564224,-0.2594909965991974,-0.5182561874389648,-0.033100102096796036,-0.22057703137397766,-0.6234636306762695,-0.09199587255716324,-0.16127909719944,-0.4805622398853302,-0.06820329278707504,-0.11655942350625992,-0.346645325422287,-0.026640763506293297
A,0.0,0.0,0.0,0.21704521775245667,-0.17441114783287048,-0.07666730135679245,0.3367096185684204,-0.4759017527103424,-0.0975613221526146,0.3678867220878601,-0.7202705144882202,-0.12034612149000168,0.4487118124961853,-0.8936764597892761,-0.13130803406238556,0.18823720514774323,-0.6073866486549377,-0.018109161406755447,0.238954558968544,-0.7571907043457031,-0.13056203722953796,0.20933493971824646,-0.5584816932678223,-0.18146061897277832,0.1721847653388977,-0.39419347047805786,-0.18955303728580475,0.04149617254734039,-0.596787691116333,-0.014423862099647522,0.09120571613311768,-0.7635120153427124,-0.1356501579284668,0.08251553028821945,-0.5100191831588745,-0.15486344695091248,0.06943385303020477,-0.33728304505348206,-0.13221105933189392,-0.10691031813621521,-0.5623719096183777,-0.03191531449556351,-0.0488799512386322,-0.7182973623275757,-0.15724749863147736,-0.028107451274991035,-0.47633200883865356,-0.12827257812023163,-0.03171205520629883,-0.317076176404953,-0.0670948252081871,-0.26109981536865234,-0.5043843388557434,-0.05463971942663193,-0.21320150792598724,-0.6576054692268372,-0.12540875375270844,-0.16499446332454681,-0.5299743413925171,-0.09290483593940735,-0.15492327511310577,-0.4351445436477661,-0.044665031135082245
A,0.0,0.0,0.0,0.23395858705043793,-0.19901056587696075,-0.054756488651037216,0.34651657938957214,-0.4964865744113922,-0.06750182807445526,0.3736431896686554,-0.7254208922386169,-0.0907754972577095,0.4533766806125641,-0.8913189768791199,-0.10412488877773285,0.1747702658176422,-0.6067968010902405,0.004443477373570204,0.22327588498592377,-0.7704064249992371,-0.1048816666007042,0.215895414352417,-0.5849686861038208,-0.15803556144237518,0.18617825210094452,-0.4243997037410736,-0.16733413934707642,0.0260628592222929,-0.5909456610679626,-0.003596006892621517,0.08087660372257233,-0.7728407979011536,-0.12041334807872772,0.08432299643754959,-0.5366224646568298,-0.14178811013698578,0.0659167692065239,-0.36371710896492004,-0.1226993128657341,-0.12497822940349579,-0.5584338307380676,-0.03164750710129738,-0.05420202389359474,-0.7301875352859497,-0.1509830802679062,-0.028707977384328842,-0.5032199621200562,-0.12460380792617798,-0.039096955209970474,-0.34067049622535706,-0.06687042117118835,-0.2854527235031128,-0.502373456954956,-0.06411360204219818,-0.23597745597362518,-0.6799774765968323,-0.1276010125875473,-0.17060528695583344,-0.5770168304443359,-0.09465403854846954,-0.14814656972885132,-0.4814721345901489,-0.04851579666137695
A,0.0,0.0,0.0,0.1823803335428238,-0.09152912348508835,-0.12346141040325165,0.28967589139938354,-0.40775373578071594,-0.16121147572994232,0.29773420095443726,-0.7181738018989563,-0.18473291397094727,0.3806070387363434,-0.9247369170188904,-0.19473345577716827,0.20838162302970886,-0.6236313581466675,-0.053908079862594604,0.15915808081626892,-0.7784026265144348,-0.17541180551052094,0.10429251194000244,-0.5547868609428406,-0.23120464384555817,0.09266611933708191,-0.379555881023407,-0.24180494248867035,0.07098844647407532,-0.6091837286949158,-0.01996113732457161,0.02575528435409069,-0.7681940793991089,-0.14989495277404785,0.0006637529004365206,-0.49984174966812134,-0.16928717494010925,0.023263156414031982,-0.334579199552536,-0.1427278369665146,-0.04544637352228165,-0.5718328952789307,-0.010781685821712017,-0.08728504925966263,-0.7158912420272827,-0.14840900897979736,-0.08473338186740875,-0.4573858678340912,-0.12578651309013367,-0.0447278656065464,-0.3081401586532593,-0.06505382806062698,-0.15143553912639618,-0.5159351229667664,-0.009881856851279736,-0.18291012942790985,-0.6488502025604248,-0.10081610083580017,-0.16650862991809845,-0.4692172408103943,-0.08405124396085739,-0.12839190661907196,-0.36216434836387634,-0.040714412927627563
A,0.0,0.0,0.0,0.23484644293785095,-0.034021202474832535,-0.16042691469192505,0.48639851808547974,-0.2823548913002014,-0.19746652245521545,0.5693364143371582,-0.5804405212402344,-0.21775250136852264,0.5804214477539062,-0.8143162131309509,-0.20913751423358917,0.42166611552238464,-0.6271993517875671,-0.03927984833717346,0.4186628460884094,-0.8639541268348694,-0.2016640603542328,0.3507184684276581,-0.6727755665779114,-0.26510927081108093,0.3474811613559723,-0.5285843014717102,-0.27006104588508606,0.23599401116371155,-0.6655808091163635,-0.0010133784962818027,0.21105951070785522,-0.8737617135047913,-0.1767471879720688,0.16481199860572815,-0.5923507809638977,-0.19397646188735962,0.20879295468330383,-0.4831502139568329,-0.14957387745380402,0.05637224018573761,-0.6697680354118347,0.0005974969244562089,0.02062756009399891,-0.8329711556434631,-0.1885390430688858,0.004518546164035797,-0.5547280311584473,-0.14469783008098602,0.05600694566965103,-0.4505149722099304,-0.05382365360856056,-0.12742461264133453,-0.6459596157073975,-0.01027771644294262,-0.14442025125026703,-0.7768057584762573,-0.12864668667316437,-0.13967536389827728,-0.5805166959762573,-0.09661465883255005,-0.10132478177547455,-0.4877079129219055,-0.03056391328573227
A,0.0,0.0,0.0,0.2454138845205307,-0.18360048532485962,-0.052131395787000656,0.3721533417701721,-0.46449047327041626,-0.06802377104759216,0.4147551357746124,-0.6981709003448486,-0.09717769920825958,0.48024553060531616,-0.8771340847015381,-0.1189083606004715,0.22695818543434143,-0.6224620938301086,0.0014236376155167818,0.26087042689323425,-0.8151024580001831,-0.11171091347932816,0.2584584653377533,-0.6300927400588989,-0.17544128000736237,0.2475956529378891,-0.45848241448402405,-0.1907188594341278,0.07170073688030243,-0.6142371892929077,-0.011379064060747623,0.10407941043376923,-0.8045307397842407,-0.13570407032966614,0.12187401205301285,-0.5694068670272827,-0.16662785410881042,0.1258859932422638,-0.37654244899749756,-0.15112736821174622,-0.09241087734699249,-0.5863658785820007,-0.04336702451109886,-0.05141064152121544,-0.7678009867668152,-0.1651303470134735,0.0017717815935611725,-0.5417883992195129,-0.1479109525680542,0.025791196152567863,-0.3539210557937622,-0.09439379721879959,-0.263689786195755,-0.5331982374191284,-0.07993237674236298,-0.22759868204593658,-0.7323199510574341,-0.15374834835529327,-0.14329884946346283,-0.6111005544662476,-0.1251772940158844,-0.09488923102617264,-0.4684392809867859,-0.07729267328977585
A,0.0,0.0,0.0,0.29883602261543274,0.021025562658905983,-0.1038459911942482,0.5971615314483643,-0.1294638216495514,-0.12380535155534744,0.7630314826965332,-0.3346027433872223,-0.1375330686569214,0.8448010683059692,-0.5350805521011353,-0.14174678921699524,0.5297405123710632,-0.3682299554347992,-0.04495631158351898,0.6219855546951294,-0.5135630965232849,-0.16685189306735992,0.4844988286495209,-0.376980185508728,-0.22697851061820984,0.3796979784965515,-0.25331610441207886,-0.2410416305065155,0.3740982711315155,-0.4430217146873474,-0.028694743290543556,0.43872207403182983,-0.5619786381721497,-0.16549374163150787,0.2916449010372162,-0.35669341683387756,-0.19091911613941193,0.2175488919019699,-0.21521316468715668,-0.16867807507514954,0.21114033460617065,-0.48557981848716736,-0.03554058074951172,0.2576756775379181,-0.5908541083335876,-0.17358456552028656,0.14823076128959656,-0.3771970868110657,-0.13849569857120514,0.10301963239908218,-0.24461904168128967,-0.07185278832912445,0.0392518974840641,-0.5068567991256714,-0.049284856766462326,0.08600901812314987,-0.6014502048492432,-0.13319040834903717,0.028482260182499886,-0.4375702440738678,-0.09359203279018402,0.007852872833609581,-0.3400788903236389,-0.036329612135887146
A,0.0,0.0,0.0,-0.2792012393474579,-0.08584338426589966,-0.07954724133014679,-0.4827696681022644,-0.35691511631011963,-0.0983855202794075,-0.5378708243370056,-0.6208229660987854,-0.1212073266506195,-0.5626819729804993,-0.8266735076904297,-0.12304724752902985,-0.3738205134868622,-0.5843736529350281,0.022883882746100426,-0.3832792043685913,-0.7598575353622437,-0.0932987779378891,-0.30753400921821594,-0.5624367594718933,-0.1532549411058426,-0.25924521684646606,-0.39152050018310547,-0.16795571148395538,-0.21505796909332275,-0.6288045644760132,0.02034572698175907,-0.22974148392677307,-0.7795982956886292,-0.11318948864936829,-0.15739242732524872,-0.5220639705657959,-0.14872469007968903,-0.11692821234464645,-0.35027188062667847,-0.13158798217773438,-0.06395655870437622,-0.6351026296615601,-0.005254541989415884,-0.07812971621751785,-0.7681993842124939,-0.14051055908203125,-0.0430637001991272,-0.5207730531692505,-0.1100437268614769,-0.025946924462914467,-0.3527219891548157,-0.044349417090415955,0.09214309602975845,-0.61720210313797,-0.037900153547525406,0.0779607817530632,-0.7576766610145569,-0.12124968320131302,0.06913994997739792,-0.5937592387199402,-0.08464101701974869,0.05388890206813812,-0.4694249629974365,-0.028460131958127022
A,0.0,0.0,0.0,-0.16820918023586273,-0.23100516200065613,-0.06913372874259949,-0.23656587302684784,-0.5231323838233948,-0.09930110722780228,-0.24617616832256317,-0.7742779850959778,-0.1370643526315689,-0.31292977929115295,-0.9497762322425842,-0.16130447387695312,-0.0865049660205841,-0.6835498213768005,0.016715075820684433,0.016274016350507736,-0.8074637055397034,-0.10105564445257187,-0.0001041917857946828,-0.6260430812835693,-0.18268591165542603,-0.035088833421468735,-0.4628218412399292,-0.21696238219738007,0.06441749632358551,-0.6369631290435791,0.005714870989322662,0.15427590906620026,-0.768079936504364,-0.11555640399456024,0.09940557926893234,-0.5385306477546692,-0.16411983966827393,0.032332643866539,-0.36840736865997314,-0.1687692403793335,0.19071011245250702,-0.577324628829956,-0.025655729696154594,0.27221348881721497,-0.6991877555847168,-0.13860829174518585,0.2007400244474411,-0.507337212562561,-0.123436339199543,0.12465344369411469,-0.36908236145973206,-0.08081112056970596,0.2942282259464264,-0.4968692362308502,-0.06414538621902466,0.3799155354499817,-0.6211230158805847,-0.12309674918651581,0.3185826539993286,-0.5037016272544861,-0.09085503220558167,0.24211342632770538,-0.4113596975803375,-0.048380061984062195
A,0.0,0.0,0.0,0.22287720441818237,-0.1507226675748825,-0.07106052339076996,0.3694477379322052,-0.42474275827407837,-0.0895061194896698,0.44928351044654846,-0.6649312973022461,-0.11327192187309265,0.5472370386123657,-0.8369776010513306,-0.12958753108978271,0.26320770382881165,-0.5760911703109741,0.012182964012026787,0.2841814458370209,-0.7312592267990112,-0.10657434910535812,0.220615416765213,-0.5568057894706726,-0.17643871903419495,0.18381118774414062,-0.3917097747325897,-0.19605235755443573,0.11480582505464554,-0.5740388631820679,0.012977146543562412,0.13053785264492035,-0.7274037003517151,-0.11641176044940948,0.08515185117721558,-0.504749059677124,-0.1504259556531906,0.07400985807180405,-0.3280918598175049,-0.1338733583688736,-0.030764352530241013,-0.5484321117401123,-0.009312916547060013,-0.023238465189933777,-0.677906334400177,-0.14193622767925262,-0.029625676572322845,-0.45024925470352173,-0.12034475803375244,-0.01734180375933647,-0.28541919589042664,-0.0600309781730175,-0.1780058890581131,-0.5073607563972473,-0.036863524466753006,-0.1593979150056839,-0.645028293132782,-0.11869658529758453,-0.13794761896133423,-0.4874909222126007,-0.08697366714477539,-0.11885582655668259,-0.3674919307231903,-0.03406516835093498
A,0.0,0.0,0.0,0.24285130202770233,0.0873718336224556,-0.10913319140672684,0.5523965954780579,-0.015432700514793396,-0.13603940606117249,0.7742702960968018,-0.17667755484580994,-0.1600686013698578,0.968619704246521,-0.2485474944114685,-0.16960670053958893,0.603847086429596,-0.2674340009689331,-0.0024793383199721575,0.719130277633667,-0.3798467516899109,-0.1490185707807541,0.5429153442382812,-0.2706213891506195,-0.22462911903858185,0.3952127993106842,-0.158075213432312,-0.23725588619709015,0.49448445439338684,-0.3866882026195526,0.015814682468771935,0.6128992438316345,-0.5056605935096741,-0.1413223296403885,0.4171789586544037,-0.34278637170791626,-0.17719431221485138,0.2860742211341858,-0.20887593924999237,-0.14875109493732452,0.37199172377586365,-0.4871695637702942,0.004490510560572147,0.4601495563983917,-0.5971364378929138,-0.16145379841327667,0.2919188141822815,-0.3968975841999054,-0.14202319085597992,0.18684668838977814,-0.2528313398361206,-0.06878673285245895,0.2370501160621643,-0.5768225193023682,-0.013822493143379688,0.3452762961387634,-0.6870972514152527,-0.11846936494112015,0.25255924463272095,-0.5363557934761047,-0.09154263138771057,0.18518668413162231,-0.4228005111217499,-0.03183919936418533
