label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
A,0.39175543189048767,0.744998574256897,-8.286179422611895e-07,0.6004698872566223,0.6771101951599121,-0.07477551698684692,0.7657820582389832,0.5398564338684082,-0.09316499531269073,0.8158279657363892,0.36463773250579834,-0.10718527436256409,0.7934092283248901,0.2278234213590622,-0.10763971507549286,0.6160205006599426,0.36130261421203613,-0.014621544629335403,0.6180663108825684,0.22538608312606812,-0.09296070039272308,0.6055895090103149,0.35599690675735474,-0.1312289535999298,0.6038947105407715,0.4370039403438568,-0.14104044437408447,0.4870236814022064,0.34921520948410034,-0.0020655246917158365,0.4893476665019989,0.212848499417305,-0.07703135162591934,0.4892977774143219,0.37238508462905884,-0.08949220180511475,0.49430784583091736,0.44253647327423096,-0.07811843603849411,0.36661046743392944,0.35744965076446533,-0.006070639006793499,0.36868956685066223,0.21995285153388977,-0.0878140777349472,0.38148796558380127,0.36756911873817444,-0.06097272410988808,0.3872661590576172,0.4432605803012848,-0.018944427371025085,0.244510680437088,0.38132476806640625,-0.01612391136586666,0.24000436067581177,0.2612228989601135,-0.06731799989938736,0.2700067162513733,0.34700700640678406,-0.042975202202796936,0.2878536581993103,0.41118288040161133,-0.007076882757246494
A,0.8098304271697998,0.19787539541721344,1.2097875412564463e-07,0.7867932915687561,0.17138390243053436,-0.0044578020460903645,0.749626874923706,0.14191846549510956,-0.008360789157450199,0.7217652797698975,0.12004783004522324,-0.012294236570596695,0.7013875842094421,0.10400883108377457,-0.016813432797789574,0.7368994951248169,0.12693512439727783,-0.01407417468726635,0.7043463587760925,0.090913325548172,-0.028762416914105415,0.6835886836051941,0.06537679582834244,-0.04053211212158203,0.6673208475112915,0.04387877136468887,-0.04844453185796738,0.7374203205108643,0.12835143506526947,-0.01884954608976841,0.7048741579055786,0.08963903784751892,-0.03027651458978653,0.6862198114395142,0.06234575808048248,-0.03778943419456482,0.67093425989151,0.037720389664173126,-0.043504662811756134,0.7406240105628967,0.13446108996868134,-0.024105146527290344,0.7095428705215454,0.09813618659973145,-0.033326320350170135,0.6924039125442505,0.07259951531887054,-0.03451456129550934,0.6795626878738403,0.051307737827301025,-0.03541967272758484,0.7460960745811462,0.14421741664409637,-0.029983986169099808,0.7203027009963989,0.11709803342819214,-0.03684743866324425,0.7060400247573853,0.09642263501882553,-0.03575271740555763,0.6958274245262146,0.07950928807258606,-0.03475431352853775
A,0.5072091221809387,0.7480834722518921,-1.9148703245264187e-07,0.651862382888794,0.6757644414901733,-0.07864143699407578,0.7983753085136414,0.47318023443222046,-0.09501498937606812,0.8237818479537964,0.32368648052215576,-0.10353177785873413,0.7663707733154297,0.22767627239227295,-0.10119332373142242,0.709352433681488,0.3670899271965027,-0.043348319828510284,0.7202978730201721,0.2793465852737427,-0.13200250267982483,0.7082779407501221,0.3760685324668884,-0.17793981730937958,0.6905143857002258,0.3909418284893036,-0.1986992061138153,0.5660538673400879,0.37208038568496704,-0.03773557022213936,0.5609272718429565,0.2850135862827301,-0.1186983585357666,0.579614520072937,0.4235115051269531,-0.13116554915905,0.5821939706802368,0.438937246799469,-0.1251208335161209,0.43996793031692505,0.41071373224258423,-0.04866771027445793,0.42595040798187256,0.32942262291908264,-0.13789102435112,0.46318310499191284,0.46792760491371155,-0.1012362465262413,0.4747776985168457,0.4922541677951813,-0.05907114967703819,0.32454922795295715,0.4676661789417267,-0.06616075336933136,0.3193606436252594,0.41094064712524414,-0.11674612015485764,0.3507038950920105,0.5005074143409729,-0.08047708868980408,0.36081695556640625,0.5208129286766052,-0.04306689277291298
A,0.40002375841140747,0.7418782711029053,-6.465878072958731e-07,0.609042227268219,0.6667708158493042,-0.07475735247135162,0.7765676975250244,0.5397121906280518,-0.09480991214513779,0.818684458732605,0.3639834523200989,-0.10829095542430878,0.8031629920005798,0.23386888206005096,-0.10915468633174896,0.6171340942382812,0.36002448201179504,-0.027795225381851196,0.613088071346283,0.22273072600364685,-0.1010618805885315,0.609083354473114,0.3536021113395691,-0.1357397884130478,0.6115332245826721,0.4335125982761383,-0.14497247338294983,0.4933594763278961,0.3471682667732239,-0.015061093494296074,0.48345112800598145,0.21116113662719727,-0.08329231292009354,0.49146464467048645,0.36937618255615234,-0.09249123930931091,0.5022066831588745,0.43962034583091736,-0.08249150961637497,0.37891578674316406,0.35801196098327637,-0.017253993079066277,0.36948925256729126,0.2273685485124588,-0.09251518547534943,0.3835678696632385,0.3696809709072113,-0.06430822610855103,0.3923288583755493,0.44226840138435364,-0.025153836235404015,0.2579428553581238,0.3871350884437561,-0.02540704794228077,0.23814037442207336,0.2665708065032959,-0.07548531889915466,0.2714376449584961,0.3549136519432068,-0.05063069984316826,0.293832004070282,0.42417195439338684,-0.01593237742781639
A,0.8372703194618225,0.2867969870567322,5.3663956833815973e-08,0.8113755583763123,0.2634366750717163,-0.002758087357506156,0.7832179665565491,0.22775855660438538,-0.006021698005497456,0.7654321789741516,0.19951817393302917,-0.00995759665966034,0.7529643177986145,0.17816707491874695,-0.013938367366790771,0.7756625413894653,0.20491544902324677,-0.009427142329514027,0.754481315612793,0.16194066405296326,-0.022288551554083824,0.7428905367851257,0.13400214910507202,-0.03177987411618233,0.7362152934074402,0.11165093630552292,-0.037880755960941315,0.7817496061325073,0.20378252863883972,-0.015113095752894878,0.76120924949646,0.15808749198913574,-0.025887388736009598,0.752782940864563,0.12812569737434387,-0.0330539308488369,0.7485312819480896,0.10235638916492462,-0.037904608994722366,0.789993405342102,0.20821204781532288,-0.02139206789433956,0.7702768445014954,0.16442719101905823,-0.031637776643037796,0.763626217842102,0.13833269476890564,-0.03484921529889107,0.7601483464241028,0.11594965308904648,-0.03638576716184616,0.7991334199905396,0.2172064334154129,-0.027877595275640488,0.7833534479141235,0.18560190498828888,-0.036286771297454834,0.7777276635169983,0.164293110370636,-0.03702284023165703,0.7753989696502686,0.14526042342185974,-0.036761701107025146
A,0.8442861437797546,0.3344902992248535,1.468243056024221e-07,0.811305820941925,0.2943374812602997,-0.0005103871808387339,0.7881909608840942,0.24521952867507935,-0.0011412418680265546,0.7808616161346436,0.2070237398147583,-0.0033837456721812487,0.77800053358078,0.17733223736286163,-0.005046993028372526,0.7769235372543335,0.22809681296348572,0.006833273451775312,0.7685200572013855,0.18148063123226166,-0.0026419556234031916,0.7689350247383118,0.15189194679260254,-0.012917984277009964,0.7708075642585754,0.12921765446662903,-0.020221203565597534,0.7934491634368896,0.2284054011106491,0.0002678466262295842,0.7854583859443665,0.18155187368392944,-0.00527183385565877,0.7860671877861023,0.15235963463783264,-0.013335608877241611,0.7889565825462341,0.1270938217639923,-0.020059792324900627,0.8118701577186584,0.23446132242679596,-0.007804727181792259,0.8044324517250061,0.1912662237882614,-0.012059027329087257,0.8040869235992432,0.16503840684890747,-0.012101533822715282,0.8069323897361755,0.14301112294197083,-0.013359054923057556,0.8333399891853333,0.24751850962638855,-0.016766896471381187,0.8259812593460083,0.21690312027931213,-0.01834465004503727,0.8245965242385864,0.19712522625923157,-0.014032168313860893,0.8254411220550537,0.18063698709011078,-0.011414410546422005
A,0.4032665491104126,0.7485874891281128,-9.765132062966586e-07,0.6158730387687683,0.6682328581809998,-0.06889797747135162,0.7823120951652527,0.5368167161941528,-0.08456756919622421,0.8251174092292786,0.36396896839141846,-0.09742575883865356,0.8059935569763184,0.23136989772319794,-0.09714118391275406,0.6245825290679932,0.3549676835536957,-0.003807893954217434,0.6224952340126038,0.22257713973522186,-0.07701031863689423,0.6114164590835571,0.3585887849330902,-0.11458687484264374,0.608718991279602,0.44085049629211426,-0.12587487697601318,0.493967205286026,0.3425311744213104,0.005249354522675276,0.4900522828102112,0.20517361164093018,-0.07030748575925827,0.4930861294269562,0.3702601194381714,-0.0861683115363121,0.4963843822479248,0.44665879011154175,-0.07614610344171524,0.3744429349899292,0.35279449820518494,-0.0013562311651185155,0.3661935329437256,0.21777121722698212,-0.08146384358406067,0.38135379552841187,0.3671247065067291,-0.054622288793325424,0.3859052360057831,0.44409245252609253,-0.012221946381032467,0.25218260288238525,0.3831230401992798,-0.013712462969124317,0.23952582478523254,0.26418763399124146,-0.06314409524202347,0.27177777886390686,0.3530317544937134,-0.03635504096746445,0.29004642367362976,0.4167928695678711,0.0014976173406466842
A,0.8499655723571777,0.3814926743507385,1.93394527059354e-07,0.8283312320709229,0.32655003666877747,0.0019228752935305238,0.8106443881988525,0.26573964953422546,-9.503874753136188e-05,0.8058174252510071,0.22054308652877808,-0.004182703327387571,0.8057889342308044,0.1863827258348465,-0.007728650234639645,0.7849137187004089,0.25587356090545654,0.000342253886628896,0.7851758599281311,0.20367014408111572,-0.013175698928534985,0.7950809001922607,0.1736076921224594,-0.024383986368775368,0.8058192729949951,0.15194791555404663,-0.031525637954473495,0.7930566072463989,0.267469197511673,-0.008341913111507893,0.7938867807388306,0.21221162378787994,-0.017867624759674072,0.8033542633056641,0.18084987998008728,-0.025187958031892776,0.8147445917129517,0.15502285957336426,-0.030769605189561844,0.8079544305801392,0.28334805369377136,-0.017987500876188278,0.8091015219688416,0.23046785593032837,-0.026313545182347298,0.8173766136169434,0.20134490728378296,-0.025752004235982895,0.8279409408569336,0.17792320251464844,-0.02540374919772148,0.8288390636444092,0.304036945104599,-0.027995852753520012,0.8295409083366394,0.2634873688220978,-0.032266903668642044,0.8355764746665955,0.23819361627101898,-0.028295082971453667,0.8433564305305481,0.21758869290351868,-0.02517273835837841
A,0.402182936668396,0.7369345426559448,-7.769469334562018e-07,0.6089893579483032,0.6665719151496887,-0.07047528028488159,0.7770559787750244,0.541109561920166,-0.08946391940116882,0.8341808915138245,0.37317126989364624,-0.10346958041191101,0.8110480308532715,0.242738276720047,-0.10533379763364792,0.6240864992141724,0.35697776079177856,-0.020836401730775833,0.6211692094802856,0.2239050716161728,-0.0936085656285286,0.6102472543716431,0.35580986738204956,-0.1310039460659027,0.6089881658554077,0.4385144114494324,-0.1425171047449112,0.4958731532096863,0.3436398506164551,-0.009717239066958427,0.4904681444168091,0.21301425993442535,-0.0799625813961029,0.4954465925693512,0.3726620078086853,-0.09283988922834396,0.5022439360618591,0.44483986496925354,-0.08466716855764389,0.3767089545726776,0.35399502515792847,-0.012988636270165443,0.36893153190612793,0.22333015501499176,-0.08799450099468231,0.3846360445022583,0.36846810579299927,-0.05961025133728981,0.391714870929718,0.44267380237579346,-0.02011897973716259,0.25463926792144775,0.38220733404159546,-0.02179250307381153,0.24080973863601685,0.26587286591529846,-0.06940631568431854,0.27062875032424927,0.35778430104255676,-0.04214806109666824,0.28806596994400024,0.4243999421596527,-0.005873989313840866
A,0.4089915156364441,0.7488607168197632,-8.160520224009815e-07,0.6146740913391113,0.6696298122406006,-0.0751974955201149,0.7848741412162781,0.5424057245254517,-0.09704895317554474,0.8418018817901611,0.3727792501449585,-0.11468364298343658,0.8158206939697266,0.24037829041481018,-0.117636539041996,0.6259750723838806,0.34936898946762085,-0.013036884367465973,0.6229058504104614,0.21717114746570587,-0.09240739792585373,0.6171493530273438,0.3561781644821167,-0.13355694711208344,0.6187174320220947,0.435904324054718,-0.14584709703922272,0.4967697262763977,0.3383291959762573,-0.0017250096425414085,0.4913616478443146,0.20812201499938965,-0.0757102444767952,0.5001503825187683,0.3717775344848633,-0.08888816833496094,0.5086548328399658,0.4359581470489502,-0.07938170433044434,0.3757120370864868,0.3494659960269928,-0.007076291833072901,0.3692033588886261,0.22020593285560608,-0.086133673787117,0.38843291997909546,0.36800897121429443,-0.05624782294034958,0.3969484567642212,0.4364819824695587,-0.013775303959846497,0.2521110475063324,0.3772461414337158,-0.01896090991795063,0.24138370156288147,0.26313579082489014,-0.06566467136144638,0.27516013383865356,0.3535754084587097,-0.03602704033255577,0.29403215646743774,0.41545355319976807,0.0027345006819814444
A,0.8701914548873901,0.3420051038265228,1.6824868964704365e-07,0.8796414136886597,0.3076220750808716,0.000828451244160533,0.8676974773406982,0.2645813822746277,0.0007168140728026628,0.8527355194091797,0.2338966280221939,-0.00031401601154357195,0.840971827507019,0.21029070019721985,-0.0019538188353180885,0.8623017072677612,0.24070823192596436,-0.0028175998013466597,0.8539193272590637,0.19179491698741913,-0.012024867348372936,0.8495597243309021,0.15891879796981812,-0.02012244611978531,0.8459495902061462,0.1337384283542633,-0.025290515273809433,0.8460100889205933,0.2413269430398941,-0.00788478646427393,0.836203396320343,0.1893162876367569,-0.013547981157898903,0.8300326466560364,0.15635384619235992,-0.01982436329126358,0.8252649307250977,0.1287042796611786,-0.024959072470664978,0.828428328037262,0.24661800265312195,-0.013438382185995579,0.8182701468467712,0.19662684202194214,-0.017083516344428062,0.8132450580596924,0.1645931601524353,-0.021506141871213913,0.809692919254303,0.13855767250061035,-0.02542315423488617,0.8090968728065491,0.25693851709365845,-0.018851740285754204,0.799048662185669,0.21943145990371704,-0.021039240062236786,0.7957784533500671,0.1949339658021927,-0.021554969251155853,0.793249785900116,0.17493736743927002,-0.022321365773677826
A,0.8557031750679016,0.3205550014972687,3.143751143852569e-07,0.8767682909965515,0.30513620376586914,-0.025853963568806648,0.8827061653137207,0.27491891384124756,-0.03949446603655815,0.8800672888755798,0.2507202625274658,-0.049521803855895996,0.8744943141937256,0.22810673713684082,-0.0593990683555603,0.8525646924972534,0.23463624715805054,-0.032348956912755966,0.847053587436676,0.1910759061574936,-0.04967660456895828,0.8438916206359863,0.15890604257583618,-0.06207879260182381,0.8407902717590332,0.13448913395404816,-0.07029161602258682,0.8319451212882996,0.23219425976276398,-0.027427678927779198,0.8261172771453857,0.18540793657302856,-0.04446733370423317,0.8244147300720215,0.15266826748847961,-0.05613795667886734,0.8231080770492554,0.12604409456253052,-0.06390385329723358,0.8130508661270142,0.23487362265586853,-0.024470189586281776,0.8055103421211243,0.18968787789344788,-0.03862544521689415,0.8043238520622253,0.1594109833240509,-0.04652992635965347,0.8042075634002686,0.13474178314208984,-0.05133289843797684,0.7946220636367798,0.2422967404127121,-0.023447129875421524,0.7861775159835815,0.20690062642097473,-0.03492502123117447,0.7832724452018738,0.18234987556934357,-0.040678586810827255,0.7829692959785461,0.16111935675144196,-0.04429524391889572
A,0.4087252914905548,0.7509618997573853,-7.194396971499373e-07,0.61215740442276,0.6685312390327454,-0.0700320154428482,0.777714192867279,0.5481269359588623,-0.09154848754405975,0.8476531505584717,0.38515380024909973,-0.10978833585977554,0.8302297592163086,0.25307196378707886,-0.11343701183795929,0.6231968402862549,0.35072067379951477,-0.007612076587975025,0.6219338774681091,0.22025388479232788,-0.0858839601278305,0.6165528297424316,0.35782718658447266,-0.12727585434913635,0.6150413155555725,0.43898266553878784,-0.13900279998779297,0.49444103240966797,0.33651354908943176,0.0018819274846464396,0.4926881492137909,0.20814092457294464,-0.06966456770896912,0.5025995969772339,0.37355536222457886,-0.08269765973091125,0.5089238286018372,0.43662723898887634,-0.07274328917264938,0.37287092208862305,0.34842878580093384,-0.004556998610496521,0.3720681667327881,0.22482089698314667,-0.0798269659280777,0.39301902055740356,0.37299463152885437,-0.04811294749379158,0.399019718170166,0.4387214779853821,-0.004655255004763603,0.2503361105918884,0.3797808587551117,-0.01704896055161953,0.2424214780330658,0.26465174555778503,-0.05914353206753731,0.27844855189323425,0.35520538687705994,-0.025312190875411034,0.29584673047065735,0.41600704193115234,0.016450831666588783
